"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 31 00:23:10 GMT 2025","Thu Jul 31 00:23:13 GMT 2025","3000","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Thu Jul 31 00:22:42 GMT 2025","Thu Jul 31 00:22:42 GMT 2025","218","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Thu Jul 31 00:22:47 GMT 2025","Thu Jul 31 00:22:47 GMT 2025","512","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Thu Jul 31 00:22:57 GMT 2025","Thu Jul 31 00:22:59 GMT 2025","1418","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Thu Jul 31 00:23:20 GMT 2025","Thu Jul 31 00:23:22 GMT 2025","1657","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Thu Jul 31 00:22:41 GMT 2025","Thu Jul 31 00:22:42 GMT 2025","241","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Thu Jul 31 00:22:42 GMT 2025","Thu Jul 31 00:22:42 GMT 2025","240","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Thu Jul 31 00:23:29 GMT 2025","Thu Jul 31 00:23:30 GMT 2025","975","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Thu Jul 31 00:22:53 GMT 2025","Thu Jul 31 00:22:54 GMT 2025","677","chromium","verify-cart-items.spec.ts","Verify Cart Items","","","should verify one item in the cart",""
"passed","Thu Jul 31 00:23:00 GMT 2025","Thu Jul 31 00:23:01 GMT 2025","369","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate recipe ingredients",""
"passed","Thu Jul 31 00:23:34 GMT 2025","Thu Jul 31 00:23:37 GMT 2025","2614","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Thu Jul 31 00:22:41 GMT 2025","Thu Jul 31 00:22:41 GMT 2025","211","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Thu Jul 31 00:23:16 GMT 2025","Thu Jul 31 00:23:17 GMT 2025","1092","firefox","verify-cart-items.spec.ts","Verify Cart Items","","","should verify one item in the cart",""
"passed","Thu Jul 31 00:23:05 GMT 2025","Thu Jul 31 00:23:06 GMT 2025","1031","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Thu Jul 31 00:23:40 GMT 2025","Thu Jul 31 00:23:42 GMT 2025","1938","webkit","verify-cart-items.spec.ts","Verify Cart Items","","","should verify multiple items in the cart",""
"passed","Thu Jul 31 00:22:59 GMT 2025","Thu Jul 31 00:22:59 GMT 2025","379","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Thu Jul 31 00:22:54 GMT 2025","Thu Jul 31 00:22:56 GMT 2025","2791","chromium","verify-cart-items.spec.ts","Verify Cart Items","","","should verify multiple items in the cart",""
"passed","Thu Jul 31 00:23:06 GMT 2025","Thu Jul 31 00:23:07 GMT 2025","876","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Thu Jul 31 00:23:38 GMT 2025","Thu Jul 31 00:23:39 GMT 2025","669","webkit","verify-cart-items.spec.ts","Verify Cart Items","","","should verify no items in the cart",""
"passed","Thu Jul 31 00:23:27 GMT 2025","Thu Jul 31 00:23:27 GMT 2025","774","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Thu Jul 31 00:23:03 GMT 2025","Thu Jul 31 00:23:05 GMT 2025","1815","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Thu Jul 31 00:23:37 GMT 2025","Thu Jul 31 00:23:38 GMT 2025","1597","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Thu Jul 31 00:23:27 GMT 2025","Thu Jul 31 00:23:29 GMT 2025","1821","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Thu Jul 31 00:23:15 GMT 2025","Thu Jul 31 00:23:16 GMT 2025","645","firefox","verify-cart-items.spec.ts","Verify Cart Items","","","should verify no items in the cart",""
"passed","Thu Jul 31 00:23:00 GMT 2025","Thu Jul 31 00:23:00 GMT 2025","360","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should validate schema of each coffee item",""
"passed","Thu Jul 31 00:23:33 GMT 2025","Thu Jul 31 00:23:34 GMT 2025","897","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Thu Jul 31 00:22:59 GMT 2025","Thu Jul 31 00:23:00 GMT 2025","362","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Thu Jul 31 00:23:39 GMT 2025","Thu Jul 31 00:23:40 GMT 2025","1060","webkit","verify-cart-items.spec.ts","Verify Cart Items","","","should verify one item in the cart",""
"passed","Thu Jul 31 00:22:39 GMT 2025","Thu Jul 31 00:22:40 GMT 2025","552","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Thu Jul 31 00:23:26 GMT 2025","Thu Jul 31 00:23:27 GMT 2025","1028","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Thu Jul 31 00:22:48 GMT 2025","Thu Jul 31 00:22:49 GMT 2025","560","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Thu Jul 31 00:22:49 GMT 2025","Thu Jul 31 00:22:51 GMT 2025","2420","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Thu Jul 31 00:22:53 GMT 2025","Thu Jul 31 00:22:53 GMT 2025","363","chromium","verify-cart-items.spec.ts","Verify Cart Items","","","should verify no items in the cart",""
