"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 31 18:47:12 GMT 2025","Sat May 31 18:47:13 GMT 2025","726","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:47:05 GMT 2025","Sat May 31 18:47:06 GMT 2025","1502","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sat May 31 18:46:43 GMT 2025","Sat May 31 18:46:43 GMT 2025","150","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sat May 31 18:46:50 GMT 2025","Sat May 31 18:46:52 GMT 2025","1173","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sat May 31 18:47:00 GMT 2025","Sat May 31 18:47:00 GMT 2025","762","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sat May 31 18:47:10 GMT 2025","Sat May 31 18:47:10 GMT 2025","326","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:47:14 GMT 2025","Sat May 31 18:47:15 GMT 2025","846","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sat May 31 18:46:48 GMT 2025","Sat May 31 18:46:48 GMT 2025","353","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:47:17 GMT 2025","Sat May 31 18:47:18 GMT 2025","778","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sat May 31 18:46:47 GMT 2025","Sat May 31 18:46:47 GMT 2025","371","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sat May 31 18:47:16 GMT 2025","Sat May 31 18:47:17 GMT 2025","779","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sat May 31 18:46:43 GMT 2025","Sat May 31 18:46:43 GMT 2025","155","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:47:10 GMT 2025","Sat May 31 18:47:11 GMT 2025","414","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Sat May 31 18:46:54 GMT 2025","Sat May 31 18:46:54 GMT 2025","398","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sat May 31 18:47:18 GMT 2025","Sat May 31 18:47:18 GMT 2025","687","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:47:18 GMT 2025","Sat May 31 18:47:21 GMT 2025","2475","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sat May 31 18:46:56 GMT 2025","Sat May 31 18:46:58 GMT 2025","1759","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sat May 31 18:47:11 GMT 2025","Sat May 31 18:47:12 GMT 2025","1332","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sat May 31 18:47:13 GMT 2025","Sat May 31 18:47:14 GMT 2025","1641","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sat May 31 18:47:01 GMT 2025","Sat May 31 18:47:02 GMT 2025","680","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sat May 31 18:46:44 GMT 2025","Sat May 31 18:46:44 GMT 2025","300","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:46:56 GMT 2025","Sat May 31 18:46:56 GMT 2025","671","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sat May 31 18:46:46 GMT 2025","Sat May 31 18:46:47 GMT 2025","367","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sat May 31 18:46:48 GMT 2025","Sat May 31 18:46:50 GMT 2025","2220","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
