"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 02 19:58:20 GMT 2025","Mon Jun 02 19:58:20 GMT 2025","320","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Mon Jun 02 19:58:48 GMT 2025","Mon Jun 02 19:58:48 GMT 2025","854","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Mon Jun 02 19:58:53 GMT 2025","Mon Jun 02 19:58:54 GMT 2025","1435","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Mon Jun 02 19:58:16 GMT 2025","Mon Jun 02 19:58:16 GMT 2025","395","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Mon Jun 02 19:58:41 GMT 2025","Mon Jun 02 19:58:42 GMT 2025","515","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jun 02 19:58:27 GMT 2025","Mon Jun 02 19:58:27 GMT 2025","293","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jun 02 19:58:19 GMT 2025","Mon Jun 02 19:58:19 GMT 2025","369","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Mon Jun 02 19:58:33 GMT 2025","Mon Jun 02 19:58:33 GMT 2025","801","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Mon Jun 02 19:58:16 GMT 2025","Mon Jun 02 19:58:19 GMT 2025","2302","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Mon Jun 02 19:58:25 GMT 2025","Mon Jun 02 19:58:26 GMT 2025","1145","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Mon Jun 02 19:58:23 GMT 2025","Mon Jun 02 19:58:24 GMT 2025","1201","chromium","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Mon Jun 02 19:58:42 GMT 2025","Mon Jun 02 19:58:44 GMT 2025","1556","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Mon Jun 02 19:58:15 GMT 2025","Mon Jun 02 19:58:16 GMT 2025","157","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
"passed","Mon Jun 02 19:58:26 GMT 2025","Mon Jun 02 19:58:27 GMT 2025","283","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Mon Jun 02 19:58:50 GMT 2025","Mon Jun 02 19:58:52 GMT 2025","2458","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Mon Jun 02 19:58:34 GMT 2025","Mon Jun 02 19:58:37 GMT 2025","2648","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Mon Jun 02 19:58:44 GMT 2025","Mon Jun 02 19:58:44 GMT 2025","614","webkit","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Mon Jun 02 19:58:49 GMT 2025","Mon Jun 02 19:58:50 GMT 2025","705","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
