"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 01 21:27:03 GMT 2025","Sun Jun 01 21:27:03 GMT 2025","363","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add a coffee to the cart",""
"passed","Sun Jun 01 21:27:02 GMT 2025","Sun Jun 01 21:27:02 GMT 2025","189","chromium","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 21:27:21 GMT 2025","Sun Jun 01 21:27:21 GMT 2025","772","firefox","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 21:27:42 GMT 2025","Sun Jun 01 21:27:43 GMT 2025","753","webkit","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should have 1 item in the cart",""
"passed","Sun Jun 01 21:27:14 GMT 2025","Sun Jun 01 21:27:15 GMT 2025","1208","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 21:27:46 GMT 2025","Sun Jun 01 21:27:49 GMT 2025","3150","webkit","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to observe hover behavior",""
"passed","Sun Jun 01 21:27:37 GMT 2025","Sun Jun 01 21:27:39 GMT 2025","1627","webkit","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 21:27:20 GMT 2025","Sun Jun 01 21:27:21 GMT 2025","806","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should be presented an offer after 3 in cart",""
"passed","Sun Jun 01 21:27:18 GMT 2025","Sun Jun 01 21:27:20 GMT 2025","1685","firefox","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 21:27:07 GMT 2025","Sun Jun 01 21:27:07 GMT 2025","540","chromium","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jun 01 21:27:28 GMT 2025","Sun Jun 01 21:27:30 GMT 2025","2255","firefox","eviltester.spec.ts","Evil Tester Test Page","","","Should be able to drag and drop",""
"passed","Sun Jun 01 21:27:23 GMT 2025","Sun Jun 01 21:27:24 GMT 2025","769","firefox","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 21:27:15 GMT 2025","Sun Jun 01 21:27:16 GMT 2025","356","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify content type header",""
"passed","Sun Jun 01 21:27:06 GMT 2025","Sun Jun 01 21:27:07 GMT 2025","427","chromium","coffee-cart.spec.ts","Coffee Cart - Items in cart","","","should be able to remove an item from the cart",""
"passed","Sun Jun 01 21:27:03 GMT 2025","Sun Jun 01 21:27:05 GMT 2025","2376","chromium","coffee-cart.spec.ts","Coffee Cart - Add to Cart","","","should add multiple coffees to the cart (all 9)",""
"passed","Sun Jun 01 21:27:02 GMT 2025","Sun Jun 01 21:27:03 GMT 2025","691","chromium","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 21:27:16 GMT 2025","Sun Jun 01 21:27:17 GMT 2025","1110","firefox","coffee-cart.spec.ts","Coffee Cart Main Page","","","should load the coffee cart shopping page",""
"passed","Sun Jun 01 21:27:45 GMT 2025","Sun Jun 01 21:27:46 GMT 2025","792","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should handle error on mocked shopping page",""
"passed","Sun Jun 01 21:27:44 GMT 2025","Sun Jun 01 21:27:45 GMT 2025","958","webkit","coffee-cart.spec.ts","Coffee Cart - Use a Mocked Shopping Page","","","Should add a coffee to the cart from a mocked shopping page",""
"passed","Sun Jun 01 21:27:31 GMT 2025","Sun Jun 01 21:27:35 GMT 2025","4376","webkit","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should return 200 on GET list",""
"passed","Sun Jun 01 21:27:16 GMT 2025","Sun Jun 01 21:27:16 GMT 2025","332","firefox","coffee-cart-api.spec.ts","Coffee Cart - GET API","","","should verify specific coffee details",""
